mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,file
-465.3842511179696,45.94492013304662,-7.91323857868474,-7.192697233383825,-1.502090539300314,-2.0002494874621606,1.3004820644153263,-2.83157838509871,-6.046030022740467,-4.142440118155728,-3.869398850063108,-2.780202338315091,-0.599129903291548,1.425459797784248e-15,-1.1030909709337743e-16,2.139616107414649e-17,2.187163132023863e-17,5.70564295310573e-18,6.181113199197873e-18,-2.852821476552865e-18,4.7547024609214425e-19,2.282257181242292e-17,1.4026372259718253e-17,6.4188483222439464e-18,4.51696733787537e-18,7.132053691382162e-18,output50.wav
-525.5965492244575,71.12319927744534,-17.049174073182623,-0.045241347720789,4.288893970419528,-16.953004521602477,-6.478962590909485,-2.9218293447401007,-12.109337922832468,-8.81607284093315,-8.603569521890988,-8.920309172122725,-4.298023401574547,-0.0252528907942982,-0.0028039751170024,0.0227377264356913,0.0064412161757495,0.0064352104955557,0.0023313361546138,-0.0110532098623204,0.0076448171710942,0.0187255010740034,-0.0024079193200464,-0.0096951187672622,0.0002393999767811,0.004302671132523,output51.wav
-399.0616137817645,83.72293547215875,-19.588033744535963,-2.9545425036023367,-0.1985364652348718,-7.204132404981397,4.064095293878964,-5.7167269510711805,-10.281500086412104,-4.163009061273844,-5.884816646702046,-5.279343717523233,-5.241163562014872,0.0866947090405699,0.0984873428906761,0.0570180912018638,0.0210446616971662,-0.0185762127689706,-0.040153030564261,-0.0289958849793751,-0.0076783923155951,0.0109859888351134,0.022851453840398,0.020111595280181,0.0065974032576401,-0.0104197863249413,output52.wav
-505.99899727139695,13.36229983083964,-4.661788997065311,-0.7944668361527876,2.0436529476150733,-0.664194330137218,0.017786210165064,-1.091176113297514,-2.871230024674725,-2.4177727720464195,-2.611729650896406,-2.044201783179206,-0.99231285700636,1.249829650067038e-15,-3.079275127887758e-17,3.367957171127236e-18,-3.8490939098596974e-18,-1.4434102161973866e-18,1.4434102161973866e-18,1.804262770246733e-18,3.4882413558103515e-18,7.938756189085626e-18,7.457619450353164e-18,7.818472004402511e-18,5.5330724954233154e-18,-1.2028418468311554e-19,output53.wav
-429.0024089919747,72.05852189130843,-23.862792024968257,0.0336364267073737,2.476221296317477,-11.6988728415303,7.045902669009007,-2.697223858745474,-17.86990667546602,-5.179887854733579,-4.458037458383192,-8.834444617498752,-2.897402948295207,-0.0117516383369541,-0.0129274002101265,-0.0069384440610275,-0.0056256836281897,-0.0077927655329178,-0.0080838861574454,-0.005101442878225,-0.0012542103614755,0.0014726961625111,0.0028911174416721,0.0032031851747711,0.0022643184177835,0.0013760885985649,output54.wav
-415.8993353897537,60.29039938705098,-7.156968202086727,-3.434996004535153,6.629096704612631,-4.924456478743075,-5.517699506414878,-2.8083092952490465,-6.994781929629724,-9.757161628870296,-10.400326178895844,-6.101195656617813,-0.1601167588372828,-0.0004538429696783,-0.0006276837235357,-0.000589149904784,-0.0005359900867112,-0.000478975057759,-0.0004247365123176,-0.0003730400508421,-0.0003179054528796,-0.0002519351987047,-0.000171491526019,-7.990526237633453e-05,1.304921360997576e-05,9.518123293022988e-05,output55.wav
-505.0714736394678,41.62449764709194,-6.617148884445287,-1.0421618411693918,2.883923861158273,-6.039388901253104,-4.6017122013781,-5.802552845428243,-7.737929422888174,-4.411637582194483,-5.5521990444910445,-6.0181073154798765,-4.044669256756978,1.7746728608146868e-15,-1.1078173409314941e-16,6.2547776035220096e-18,-7.938756189085626e-18,-2.4297405305989337e-17,1.732092259436864e-17,1.08255766214804e-17,1.7561490963734868e-17,6.375061788205125e-18,2.252321358191339e-17,1.8283196071833566e-17,1.8283196071833566e-17,9.021313851233668e-18,output56.wav
-510.723902313285,33.2947246295312,-10.17931241126927,-1.2496258974440724,2.0840054197692246,-0.6569606736449213,2.109658157937332,0.8165632756088199,0.331173599103717,-0.7737748372440082,-1.8824863279627293,-2.387573215825316,-3.459537428731432,-0.183560919738294,-0.1180771164895048,0.0422730902673649,0.0086838138295571,-0.0217180743804797,0.0125750231685209,0.0049621009575175,-0.00391360242977,0.0126641253380189,0.0058054904526198,-0.0042380146653534,-0.0008928156821436,-0.0054890597884966,output57.wav
-434.69230755877385,62.62775711917224,-9.416072650113804,-9.641948365325408,3.031937022461982,-3.43889513047414,-2.4077125633534258,2.206906941527376,-0.2584721966478858,-5.123138922592146,-6.089606022533234,-0.39815579411852,1.7915191324830555,0.0504993383008128,0.0552753855769704,0.0240204938191071,0.0041022355703744,-0.001963723235184,-0.0070295548935242,-0.0141029238403153,-0.01718876301845,-0.0154579130407515,-0.0125045378530519,-0.0090233415683203,-0.0045519136025827,-0.0007143066966051,output58.wav
-430.6487024596637,109.73395801047371,-9.55819046746502,-2.9410299348521147,8.391390013863887,-6.447500354042648,8.193250922507803,5.781914572161577,-19.314409369973173,-19.57114844566022,-13.35918641866754,-13.257997247804582,-6.955622655839898,-0.5188677345996159,-0.3908172184190862,0.0334892132805129,0.0091609528935646,-0.0502925617072572,0.0278639474080756,0.0092013919099587,-0.0172903147271453,0.0315995446588802,0.030888915244466,0.014526570151978,0.0224692858855419,-0.0041758646374091,output59.wav
-470.76624062167,78.5019224936203,-12.621303041244364,3.233240203824768,7.914915100500783,-4.696276615938766,0.907745954779148,1.0522406729973506,-2.195901256123176,-3.8624432507525817,-3.495480197459852,-3.1451678276297304,-6.414788211573762,0.047077487542631,0.0425374275430978,0.0059215028864415,-0.0063887430005007,-0.0096708195489617,-0.0128931597465948,-0.0058801145399303,0.0021904525751123,0.0031726132401769,0.005286408455987,0.006524430934798,0.0035631905768943,0.0042922995379235,output60.wav
-425.4376667255244,106.85057081022757,-25.858735053413696,-0.9212288898222598,0.8234793739262489,-23.207500779829907,0.8522174300362042,3.26480762721268,-8.916197094661614,-4.848228894070866,-10.40494208782158,-7.049118450231017,1.1110444460615598,4.1491546613728477e-16,-2.766103107581898e-16,6.915257768954747e-17,-1.2966108316790149e-17,-7.563563184794254e-18,5.18644332671606e-17,4.322036105596717e-18,0.0,5.18644332671606e-17,-8.644072211193433e-18,3.4576288844773726e-17,4.322036105596717e-17,-6.4830541583950745e-18,output61.wav
-486.7395007788237,34.042098432662605,-3.9932027678188255,2.531115640580394,3.602325183683236,-4.9656126810044094,-0.3358950319986595,-0.4556099405407434,-4.902403720064525,-2.281757628979148,-2.3103869464682565,-3.292248083954079,-0.4831882670657021,1.2887669642150365e-15,-1.0516644366739912e-16,1.7209054418301673e-17,-1.2966544474900913e-17,-1.4101864037219428e-17,1.8912033761779446e-17,-9.560585787945373e-19,3.824234315178149e-18,1.5296937260712597e-17,8.604527209150836e-18,4.780292893972687e-18,1.5296937260712597e-17,1.9121171575890746e-18,output62.wav
-435.45259984449336,61.79730385670256,-10.418192333431664,-0.634954341343889,4.982732846701521,-4.909811286068712,0.2038855957654033,-0.357147287019411,-4.590061885588445,-3.2091881165855534,-4.08490311191023,-4.920768847515453,-2.7947418027006403,0.0020308563376861,0.0028301470265697,0.0027072723797996,0.0025116192021903,0.002255399448231,0.0019530540419314,0.0016192976209664,0.00126742139808,0.0009081910523965,0.0005495266561601,0.0001969588288801,-0.0001453351616689,-0.0004732545946888,output63.wav
-484.73291202341454,37.46621688800457,-6.091908870327229,-8.604209140168887,-1.4963544058175506,-3.8192483974792,-1.1557963344157085,-0.2664916630795741,-5.2399510506896405,-3.79422411646466,1.2332324515621973,1.288628169694358,-1.0839665942954058,1.4997633567214262e-15,-1.1835963772818571e-16,2.0688879765495878e-17,1.299069194577648e-17,1.4915238900706327e-17,1.4674670531340098e-17,1.954618001100628e-18,4.811367387324622e-18,4.089662279225929e-18,3.367957171127236e-18,-5.292504126057084e-18,-1.1547281729579093e-17,-2.16511532429608e-18,output64.wav
-494.5063221761196,48.3893385267957,-8.53927566629349,-6.34786275825832,4.9200817729190165,-2.7097266335314427,-2.0158406493841783,1.72244344775203,-1.7577344185001451,-1.1047776520166286,0.4207488762827358,-1.7222810842177612,-1.462215966507492,0.0022090173559947,0.0026389138216582,0.0014543349407435,0.0001262382311536,-0.0009745047593355,-0.0018173901608841,-0.0024365240886742,-0.0026428114406885,-0.0021364133221525,-0.00090297721099,0.0006058118820121,0.0017665706047523,0.0022496360203792,output65.wav
-434.0880620857144,37.30049604456993,-12.910844369069292,-6.30183605146348,4.590508103559703,2.494828453104497,3.1882142416601,-2.1851566970499445,-8.60254927301458,-4.400469341104539,-0.5940904667019602,-4.059347226987354,-4.974242520067166,0.0663873551190212,0.0884239438785927,0.0744151412315111,0.0571321311449013,0.0409887424319266,0.0272753573399604,0.0148461682366478,0.0024644939028256,-0.0094579424279009,-0.0191016461287538,-0.0250805380340568,-0.0279534013811708,-0.0296336741363562,output66.wav
-415.245223039792,73.75119984353657,-15.748218744067666,0.2534857516705342,9.834949050623758,0.1326942184091401,11.282390795673509,3.2728754496990757,-16.72567309547858,-13.697823839247173,-2.6256849352428224,-0.3773063510119855,-6.431841736688722,-0.0019688933558099,-0.00219403729041,0.0004291335666123,0.0061214348809989,0.0133368985399909,0.0176112532675609,0.0152529354825478,0.0078609247230102,0.0020917175883627,0.0032941759933445,0.0091732004031436,0.0113979937623922,0.0048927307030291,output67.wav
-534.4569470335952,38.90500845039412,-17.707169902153716,-1.6421915510162988,7.759083799423145,0.3304118919312673,5.261704680977657,-2.5115089867260574,-10.56460309876133,-0.5763849163864708,2.778102042588393,-2.158025089291818,-5.067569558488817,1.560287600592685e-15,-4.58908117821378e-17,0.0,-3.824234315178149e-18,-3.05938745214252e-17,7.648468630356298e-18,-3.05938745214252e-17,7.648468630356298e-18,4.58908117821378e-17,-7.648468630356298e-18,0.0,1.9121171575890746e-18,7.648468630356298e-18,output68.wav
-423.956093335462,50.83779942689182,-5.380327028700807,0.6168271914014185,-2.3549928769179136,-8.310081358077403,-0.545432498685042,-2.7833838395817567,-6.48580966124405,-6.815714993843332,-7.238962864105021,-4.021394615269414,-3.3822403222411443,-0.0576682418992938,-0.0408998209401405,0.0088860018828267,0.0022798101848233,-0.0101926288835224,-3.079750618019788e-05,0.0053980418447386,0.008962323673349,0.0152885969090983,0.008168107959345,-0.0007487159437587,0.0011697847591095,-0.0045619027217083,output69.wav
-480.76588003201255,37.06654822870579,-0.4455184944258339,-4.812306501817294,-2.977242348214463,-7.098499960642135,-4.266218758586529,-3.6183521426681136,-8.81355073614077,-8.611659427129288,-5.254953072341596,-3.6203738590145513,-2.320974171320771,-0.0394582997348268,0.0238594065191794,0.049520729678739,-0.0560825944027336,-0.0423447217207768,0.0363084633334416,0.0127633572936154,-0.018757111015187,-0.0140794719386352,-0.0095649246580975,0.0204644340108994,0.0313935162492926,0.0002442989104219,output70.wav
-385.3976171334564,81.30887996648696,-21.54315932652644,1.881107264132367,11.381998962270844,-5.312951505818254,4.573789683980935,-3.890013945465648,-15.74317662307602,-6.411943104121116,-5.753773990501571,-6.8271167292150325,-4.582083444637687,0.0024550853044517,0.003443765854555,0.0033608323391861,0.0032285048605934,0.0030551115032489,0.0028513281486013,0.0026292972457839,0.0024016307808376,0.0021803828295415,0.0019760794364746,0.001796888316559,0.0016479985018369,0.0015312616546375,output71.wav
-518.0531726411175,20.47413251429212,-17.79996895988322,-0.053861278727912,-0.4372811024547575,-8.937764380122802,3.2531768930603144,0.123956367950737,-7.990384706653996,-1.629573159418001,-0.3822395636725597,-0.9118417983398952,1.639554908402287,1.4510528677009817e-15,0.0,6.308925511743398e-17,0.0,0.0,6.308925511743398e-17,-1.1829235334518869e-17,1.9715392224198123e-18,2.3658470669037738e-17,0.0,-5.544954063055721e-19,7.886156889679247e-18,-7.886156889679247e-18,output72.wav
-354.68438142156214,108.70730657233854,-53.5365858556526,-10.747135724950578,0.7584730125168101,-30.14111479461337,-5.270676411310709,-7.476484162521285,-23.624087648017696,-8.03731514766907,-6.695844797891417,-9.78367108507931,-3.676245146917736,-0.0010203869738418,-0.0004702600229639,0.0011364641505509,0.0012108124940192,-0.000347235248809,-0.0014367137032508,-0.0005888375999324,0.0010525548823078,0.0012739715130159,-0.0002224675163199,-0.001417882343741,-0.0007003817063392,0.0009609541383291,output73.wav
-561.0667877037007,18.26187211842715,1.2192000428162295,-4.995574649613332,-2.5310955628745684,-1.7451241566946498,-2.7093266307693127,-1.7706312345757034,-0.7950357441461569,-0.906999316111863,0.359586325119016,2.208635652898001,1.4515122280871875,1.8432916323827608e-15,-5.3778295057192725e-17,-4.063248959876784e-18,3.585219670479515e-18,3.824234315178149e-18,1.443050917368005e-17,1.1353195623185133e-17,1.0038615077342644e-17,1.015812239969196e-18,4.899800216322004e-18,-3.226697703431564e-18,-5.9753661174658595e-18,-5.736351472767225e-18,output74.wav
-538.5567143215868,17.587231452285028,-7.140123741023833,-1.702003317616392,-0.0391188337802891,-4.8753154353999095,-1.3515498248019062,-0.9247781678893288,-3.342717015384813,-1.817208455581441,-1.340939436925449,-1.3547000897464638,-0.9632715470962409,0.0011647754192252,0.0008218472175382,-0.00067907989416,-0.0012335601218529,-0.0005749372232148,0.0002321191213751,0.0003831842564853,0.0001129862337211,2.723203954940968e-05,0.0002790735915124,0.0004748766619983,0.0001525513964659,-0.0005936799160185,output75.wav
-503.9211573083077,49.447278909664,-1.2434027218380428,-7.519507061052334,3.019823296820643,2.070933997911162,-0.8566586016200676,-3.3188965733891465,-6.190686703839752,-4.733282322347185,-2.6362300220098,-2.8197574991225443,-2.798929193522419,0.1072042075180103,0.1239191103006256,0.0684722792475248,0.0317386582824208,0.0241608955037641,0.0220826915272642,0.0097977135352897,-0.0043979973866471,-0.0091237594863192,-0.0065266806869534,-0.0048615005999645,-0.0060260723486889,-0.0058421322862292,output76.wav
-486.8807110287437,29.92683017810357,-7.033451985798524,-6.385376643630658,-3.8564353656679633,-9.14368809370179,-2.729987653084111,1.7512351792676344,-2.942439495741221,-3.091545474682881,-1.0671136518407154,-2.141546807099908,-2.221453631812768,0.0001194955826949,0.0001671985630928,0.0001618565773434,0.0001530828769707,0.0001410688244044,0.0001260762964024,0.0001084318199741,8.851926641617346e-05,6.677127105077735e-05,4.365957531543852e-05,1.9684512289942868e-05,-4.636123981746251e-06,-2.877857136892393e-05,output77.wav
-384.97556461648287,91.58654840010908,-36.11983146166487,11.952485376340467,19.99976498746905,-15.215355327664618,2.4013924919855203,3.0666472139379213,-12.994113257505772,-10.17202152631919,-11.223207746684505,-7.105130769364645,-1.33072050164945,0.0018974648784945,0.002620399162633,0.0024343860416582,0.0021343793908311,0.0017348674658554,0.0012550936984788,0.0007180826631079,0.0001494781221927,-0.0004237459013734,-0.0009746336482226,-0.0014775855732502,-0.0019096165306322,-0.0022514696742559,output78.wav
-410.319672405416,103.0413324912214,-8.62551450508247,-0.9318757270929772,6.432601501537081,-6.725668883780879,6.0088715547532665,-0.3641133013019499,-16.193247576076217,-6.241446383787137,-0.1753071959544991,-4.374680633639073,-5.421873911267066,1.2622198675064569e-15,-3.481985841397122e-16,8.704964603492805e-17,-1.632180863154901e-17,-1.496165791225326e-17,3.808422014028102e-17,-8.160904315774505e-18,2.7203014385915016e-18,4.3524823017464025e-17,1.904211007014051e-17,-4.080452157887253e-18,2.1762411508732013e-17,8.160904315774505e-18,output79.wav
-399.86930985801285,97.53290204134623,-33.47912658655445,-14.176305263255337,2.551518450701917,-23.70380567526557,-13.293896886566648,-5.238665302004793,-15.780326708304887,-7.738491574720498,-1.444411282933752,-5.333826728098771,-4.510765685910274,6.198846113501419e-16,-2.4795384454005683e-16,9.298269170252128e-17,1.549711528375355e-17,-2.7119951746568708e-17,3.874278820938387e-17,5.230276408266823e-17,7.748557641876774e-18,6.973701877689097e-17,2.5182812336099518e-17,1.7434254694222742e-17,1.7434254694222742e-17,1.3559975873284354e-17,output80.wav
-493.1013320189704,43.5761507331986,-18.83960657142236,-6.866633689044868,1.1692902390945508,-11.82370743191127,-4.381277730195305,-0.1874308155248852,-7.439514546471173,-3.7608541432557017,-0.5230093028122454,-2.1929048573946432,-0.2034880185560812,1.4674252151567289e-15,-2.0595441616234786e-16,1.2872151010146744e-17,3.057135864909852e-17,-1.9308226515220116e-17,1.9308226515220116e-17,9.654113257610057e-18,6.033820786006285e-19,2.25262642677568e-17,1.12631321338784e-17,7.441712302741086e-18,1.609018876268343e-17,1.2872151010146744e-17,output81.wav
-449.0615261002775,48.863705390770434,-5.751264734898247,-2.202722378201034,1.7421532415947916,-3.613947963349363,1.9952949432417868,-4.042595889867286,-12.861111346311043,-7.05262953964002,-4.134535801079341,-3.9037526573855375,0.2538683166866745,0.0031324344861418,0.0041342124450497,0.0033777770620512,0.0024201803823923,0.0014324704847679,0.0004774263505609,-0.0003307515036936,-0.0007696177615404,-0.0006811122926076,-0.0001519807727235,0.0005522350008108,0.0012192054061949,0.0017859507031819,output82.wav
-481.2703403755151,52.82747177772267,-29.495458597911277,-7.573369468009198,5.542844809158925,-12.041476465865657,-6.398336839127418,-4.063089690604016,-9.691343060551413,-5.118321139024715,-4.482127225030973,-3.56943375673238,1.0524481059264794,0.226910201633178,0.1986468901094763,0.0071804451075328,-0.0686075413178617,-0.0691150475049823,-0.043763849628232,-0.0175610144876243,-0.0182260394517053,-0.0218217757290461,-0.0065463692896933,0.001349764160519,-0.0076994690888558,-0.002466122188139,output83.wav
-458.4546384087469,73.16128748046005,-10.763883276695662,-1.880952713083582,10.595132024015314,-5.569674923301926,-3.290771796013264,1.3874631395913726,-5.076806316566888,-4.488408943024166,-3.9318962775182222,-8.681495311247474,-9.644146800084844,0.5583250290669425,0.4081726673942722,-0.0643612537653755,0.0031729614814789,0.1439990561207074,0.0558996607131949,0.0199312906301224,0.0273235323333526,-0.0701654560841964,-0.1038224483310867,-0.0044529628647321,0.0271813981709516,-0.053776188016347,output84.wav
-443.0884442483253,39.49351879058021,-4.399713789623741,3.9172162157220014,1.2979307507633535,-6.382751050828047,3.9343405730422103,0.8046708948805646,-4.694089595141856,1.9778657243674749,-1.1187305037379711,-5.74616317647753,-2.615670412600601,1.1327492888929132e-15,-1.0297720808117393e-16,0.0,-1.12631321338784e-17,-1.2872151010146744e-17,1.2872151010146744e-17,-2.5744302020293485e-17,0.0,1.2872151010146744e-17,4.022547190670857e-19,0.0,1.2872151010146744e-17,1.2872151010146744e-17,output85.wav
-332.5403046706369,124.83774975296916,-33.08958762866897,-21.577372640332243,5.586183520920299,-9.674906396679171,-4.631857884519148,-5.07854722892679,-15.838222231792432,-13.95412729970262,-13.957132267298991,-12.556919113662762,-4.338000433080137,0.429603614939624,0.3664377412148374,-0.0213155262015915,-0.11000408609517,0.0113694458962833,0.0542217641421739,0.0179246556762993,0.0053677239645654,-0.014540153089484,-0.0504437559533115,-0.0361248734896871,0.0038116868597323,-0.007384336189362,output86.wav
-409.9429959004887,77.9058050979538,-14.77304827148293,-2.1206288436521845,16.76329124660485,6.110033511577159,2.994855861322459,-5.958524700739937,-15.00598913044266,-11.83130537701453,-8.865457050441963,-4.715506299163732,-4.400831522600082,0.2675963774122865,0.2431098082962115,0.0331976880771884,-0.0085386475897874,0.0318513164069788,0.0028271417462745,-0.0315410421130818,-0.0145641706795846,-0.0158877060051612,-0.0332591873754154,-0.0166016289358425,-0.0022767162453897,-0.0155040031499585,output87.wav
-430.2717150719216,77.67319556535871,-38.15389433077448,31.17710937857548,-1.917749521995036,-24.934810843358196,26.35761218779659,-7.730847241974408,-25.738861867279496,2.035147241039206,-13.069861416813117,-8.85457278788913,1.3883251850285896,-0.0113894593556483,-0.0122469613168529,-0.0042455646640855,0.0022999385187329,0.0065101381040545,0.0106873047758504,0.0139852972449039,0.0126138799799078,0.0077510365736988,0.0037174643628732,-0.0005906321259367,-0.0051178891033927,-0.0044357242180417,output88.wav
-394.3857721203751,133.43040050920558,-26.423293110017937,3.918092672478921,21.710747343478936,0.6290490457906481,9.581742707793683,-6.672069033874884,-19.850970514241823,-5.940576387884835,-7.867680279360415,-4.826732067057846,2.2684765658956887,2.539713842052456,1.1728502499725848,0.4079561546510843,0.2169630597150273,0.0591505155865021,-0.0043143709271851,-0.0564294900263949,-0.0645546082645464,-0.0492534669762611,-0.0372595420254625,-0.0576383300166882,-0.094705266824325,-0.1196685110712064,output89.wav
-504.8220910415944,45.63625318353112,-17.26810436956119,-4.184945799385848,2.7097779471501013,-6.680895042455425,0.1899685952459324,-1.8889916003223053,-7.280895537008781,-2.7354699983452213,-3.3851026949583045,-1.8839614283668096,2.506785908031275,0.1455595855908316,0.1067321263861512,-0.026992108480473,-0.0408349691004066,-0.0236677117172833,-0.025846793155977,-0.014440949705985,-0.0041137085111671,0.0110742407837628,0.0309557828314564,0.0135376878573011,-0.014759861961914,-0.0174338527061147,output90.wav
-503.89990779699787,40.63718520795936,-13.390895649663204,-6.014348673801402,4.101421209623956,-3.780465371055409,-0.822535109138628,-0.1271713849976967,-7.415510487912274,-7.903134002110889,-7.187765067393051,-6.0580679957702,-0.7394738515837173,0.1088189517659286,0.0980290985563235,-0.0060589334600071,-0.0527708013197413,-0.026643772601003,-0.0004018769131503,-0.0219366149599804,-0.0587260340140189,-0.0572798441135983,-0.0123568371287498,0.0393021107267817,0.0638914991997351,0.050927022616984,output91.wav
-472.00267681564566,78.61434140967377,5.730127009940811,-2.673280006037135,3.6530626893291913,-2.614929303787881,-4.788725314744784,-7.286446903926349,-8.314280585800967,-6.76608998366737,-8.536234974516239,-6.054801631736699,-1.5204561675553263,0.3170719380988558,0.3846307608753908,0.238310171744875,0.1124869521968157,0.0746301563021562,0.0840112572898599,0.0588127388501934,0.0017623068887134,-0.0178765885700513,0.0108515348035081,0.0303728507212358,0.0190489104190207,0.0101818596926956,output92.wav
-580.8215038539746,26.19628396162437,-3.810176722003592,-0.6729598834787537,1.1600136980014233,-3.7167885114534287,-1.3715153656212875,-1.1893649654205103,-1.8404709808989044,-0.6591574141988109,-2.753887522029201,-1.7533725936964344,0.6114976793797432,0.0007766697162022,0.0010313795320231,0.0008399213449963,0.0005511689162468,0.0002058388691381,-0.0001479047857888,-0.0004616350871896,-0.0006938273962226,-0.0008159127096924,-0.0008163037964026,-0.0007017974149371,-0.0004961647862432,-0.000236177496422,output93.wav
-425.1819605632921,100.59108756400852,-13.067651285148036,8.84609603899976,1.241119053859496,-12.91488639623471,14.66551053265098,-2.6092673372677964,-24.110301115271074,-6.829427070254762,-5.552099657699746,-12.612603807196468,-10.150715225521196,0.0086398725380463,0.0029410054002538,-0.008728752689425,-0.007086634990723,-0.0012877094478076,0.0014433978862926,0.0028258587997792,0.0029548091429649,0.0069919352407396,0.0160217140210972,0.0160769675633438,0.0008225765841935,-0.0180240499012996,output94.wav
-450.5122106611139,85.47273833134328,5.145619166548543,2.080662507167616,5.812605111202855,-10.105550603303378,-6.75717029359598,1.6560880748112052,-2.7982793754157744,-5.363915576230123,-0.5833233870580659,2.646452191460733,-2.422472063074342,0.1711025170109488,0.1113272451592511,-0.0378869000468896,-0.0036851121622938,0.024356274629771,-0.0245004574519991,-0.024454838977565,-0.0028428252801711,-0.0186362500327566,-0.0132628377469907,0.0170497752875411,0.0131078969398438,-0.01605409936318,output95.wav
-381.3768385334736,94.41964420549624,-40.5823721444631,10.2401755692668,11.778738295882151,-20.550225192153967,6.01481741387587,-3.675202982356362,-21.549125661746857,-3.942979139591449,-7.059715680442347,-9.427813448712152,-1.7066229429233437,9.387580563573078e-16,-2.589677396847745e-16,1.2948386984238727e-16,-2.0231854662873013e-17,-2.832459652802222e-17,5.664919305604444e-17,-8.092741865149204e-18,1.618548373029841e-17,8.092741865149204e-17,1.7197076463442062e-17,1.0115927331436508e-17,2.2255040129160316e-17,1.315070553086746e-17,output96.wav
-450.85806835240913,55.00726911457977,-27.94649945413832,-5.594338441014283,13.430939154054128,-5.011469790143763,-3.9291331168987407,-1.1989486338797395,-10.193862609067269,-8.679306772588355,-4.450666329339257,-4.799198384043975,-3.4139337876394538,0.0059943265804943,0.0062814674100372,0.0005871075217605,-0.0017161368791688,0.0025372039335927,0.0025502251783878,-0.0030444038427169,-0.0019923020367721,0.0014726985518673,-0.0030772730222164,-0.0053860248220537,0.0004844791561039,0.0010149082392442,output97.wav
-465.3842511179696,45.94492013304662,-7.91323857868474,-7.192697233383825,-1.502090539300314,-2.0002494874621606,1.3004820644153263,-2.83157838509871,-6.046030022740467,-4.142440118155728,-3.869398850063108,-2.780202338315091,-0.599129903291548,1.425459797784248e-15,-1.1030909709337743e-16,2.139616107414649e-17,2.187163132023863e-17,5.70564295310573e-18,6.181113199197873e-18,-2.852821476552865e-18,4.7547024609214425e-19,2.282257181242292e-17,1.4026372259718253e-17,6.4188483222439464e-18,4.51696733787537e-18,7.132053691382162e-18,output98.wav
-536.2332692289243,29.1074361067412,-7.990814508899865,-0.6273375052889889,2.597270648163549,-3.4077199424445426,0.9938375717068756,-1.086970085458865,-5.997536867066352,-2.460999871281217,-0.9233491018248609,-1.0092704138361388,-0.3662217233690155,1.802619044935085e-15,-5.259141380184511e-17,1.6308683205071428e-17,-2.1912296538654404e-18,-2.861723102639371e-18,7.791038769299344e-18,-3.89409280284377e-18,-1.947759692324836e-18,1.0223836275630853e-17,1.3147377923192644e-17,5.360143372042372e-18,4.907441412302809e-19,4.625929269271485e-18,output99.wav
-557.1533821466998,38.52356157974784,-12.198321908372254,-1.318341345237254,2.66093768213838,-6.086094128907328,-0.2893249732236906,-2.414176772412176,-7.668138463344729,-3.710156097498635,-3.3417800894853307,-3.117137160554435,-0.9827361466773362,0.0066461178831165,0.0067054527095323,0.0017598533069578,-8.175439412150858e-06,0.0023166179591014,0.0042112195935084,0.0017355032702213,-0.0033509909591282,-0.0058902341632725,-0.0039046386978648,-0.0009449275573075,-0.0013723748115429,-0.0048279114260734,output100.wav
